temperatureMax,apparentTemperatureMin,windBearing,dewPoint,cloudCover,windSpeed,temperatureMin,apparentTemperatureMax,pressure,visibility,precipType,humidity,uvIndex,energy_sum,holiday_id,cluster2,cluster3,cluster4,cluster5,cluster6
16.1,10.62,290.0,7.04,0.52,4.16,10.62,16.1,1021.79,12.89,0,0.66,5.0,44903.1109997,0,0,1,1,2,0
18.76,11.26,319.0,6.54,0.42,1.95,11.26,18.76,1028.61,14.24,0,0.57,6.0,42825.0559966,0,0,1,1,2,0
20.61,10.14,295.0,8.75,0.42,1.98,10.14,20.61,1029.89,13.53,0,0.64,6.0,42881.5840013,0,0,1,1,2,0
19.23,12.2,298.0,9.39,0.54,2.69,12.2,19.23,1026.49,12.13,0,0.69,5.0,43255.8200011,0,0,1,1,2,0
20.16,12.56,277.0,13.92,0.93,3.46,12.56,20.25,1019.73,10.35,0,0.87,4.0,44240.8699978,0,0,1,3,4,0
21.19,13.42,312.0,9.2,0.35,3.36,13.42,21.19,1022.39,13.23,0,0.61,5.0,43248.4070051,0,0,1,1,2,0
25.17,14.92,251.0,13.17,0.32,4.28,14.92,25.17,1021.6,12.7,0,0.67,5.0,45147.1270028,0,0,1,1,2,0
19.78,13.89,262.0,9.34,0.44,3.94,13.89,19.78,1017.04,12.73,0,0.63,5.0,43296.2449997,0,0,1,1,2,0
17.5,11.84,203.0,9.93,0.6,3.08,11.84,17.5,1011.64,13.13,0,0.72,5.0,44011.5089956,0,0,1,1,2,0
19.69,14.31,257.0,13.0,0.83,3.67,14.31,19.69,1008.35,11.86,0,0.79,5.0,43704.1829993,0,0,1,1,2,0
22.89,12.48,240.0,13.32,0.44,3.97,12.48,22.89,1019.37,11.93,0,0.76,5.0,42716.3389981,0,0,1,1,2,0
24.62,12.63,116.0,11.66,0.29,0.63,12.63,24.62,1028.43,13.18,0,0.65,6.0,42417.8280002,0,0,1,1,2,0
26.47,13.48,113.0,12.57,0.12,1.34,13.48,26.47,1029.5,12.89,0,0.63,7.0,42522.758002,0,0,1,1,2,0
27.28,14.99,71.0,13.97,0.12,2.5,14.99,27.28,1031.56,10.98,0,0.66,6.0,44335.0749951,0,0,1,1,2,0
25.18,14.99,54.0,12.9,0.14,3.92,14.99,25.18,1032.66,13.5,0,0.65,6.0,42360.6389997,0,0,1,1,2,0
25.61,12.01,51.0,8.84,0.13,3.27,12.01,25.61,1028.39,14.68,0,0.57,6.0,41787.024996500004,0,0,1,1,2,0
23.19,13.36,41.0,11.16,0.22,3.88,13.36,23.19,1025.5,13.39,0,0.64,6.0,41692.4090008,0,0,1,1,2,0
21.69,11.99,50.0,8.64,0.37,3.65,11.99,21.69,1025.45,13.94,0,0.64,6.0,41310.23,0,0,1,1,2,0
23.92,12.01,54.0,11.49,0.39,1.84,12.01,23.92,1025.08,13.73,0,0.7,6.0,41510.4330024,0,0,1,1,2,0
29.16,15.01,52.0,15.26,0.11,0.86,15.01,29.24,1023.97,12.65,0,0.67,7.0,42184.634002800005,0,0,1,1,2,0
27.83,17.28,321.0,14.39,0.27,0.86,17.28,27.83,1023.66,12.5,0,0.61,5.0,44223.8579994,0,0,1,1,2,0
29.3,17.96,336.0,9.74,0.4,0.84,17.96,29.3,1023.14,14.66,0,0.45,5.0,42817.2879991,0,0,1,1,2,0
29.2,17.03,187.0,13.56,0.46,0.48,17.03,29.2,1022.88,14.87,0,0.56,5.0,42604.4040011,0,0,1,1,2,0
30.28,17.14,119.0,13.46,0.23,1.24,17.14,30.28,1023.84,14.52,0,0.54,6.0,42858.959001100004,0,0,1,1,2,0
27.56,17.5,65.0,13.54,0.18,3.24,17.5,27.56,1026.15,14.02,0,0.6,6.0,42464.6520019,0,0,1,1,2,0
27.27,15.62,70.0,12.44,0.18,4.26,15.62,27.27,1025.17,15.16,0,0.57,6.0,41817.8080006,0,0,1,1,2,0
22.49,16.34,63.0,14.4,0.51,4.37,16.34,22.49,1023.47,12.42,0,0.74,5.0,42544.009997,0,0,1,1,2,0
26.03,16.84,70.0,14.71,0.51,3.44,16.84,26.07,1019.71,11.64,0,0.71,5.0,43476.161998100004,0,0,1,1,2,0
32.16,17.29,113.0,15.81,0.28,1.62,17.21,32.16,1016.02,11.3,0,0.63,4.0,43396.918994600004,0,0,1,1,2,0
27.13,19.64,147.0,17.61,0.37,1.84,19.29,28.0,1013.38,12.1,0,0.74,5.0,43609.2619992,0,0,1,1,2,0
26.24,15.59,231.0,14.13,0.34,3.59,15.59,26.24,1014.24,12.89,0,0.67,6.0,41762.479998,0,0,1,1,2,0
25.13,16.86,202.0,15.38,0.45,3.05,16.63,25.13,1012.93,12.1,0,0.74,4.0,42269.8669966,0,0,1,1,2,0
26.19,15.26,221.0,12.7,0.37,1.6,15.26,26.19,1012.42,13.2,0,0.62,4.0,41272.6160034,0,0,1,1,2,0
27.28,14.82,119.0,13.92,0.26,0.63,14.82,27.37,1006.91,11.96,0,0.68,6.0,42765.6410025,0,0,1,1,2,0
23.14,15.34,215.0,13.99,0.44,5.02,15.34,23.14,1006.68,11.72,0,0.73,6.0,43384.0840028,0,0,1,1,2,0
22.36,16.48,216.0,14.19,0.55,5.42,16.48,22.36,1011.33,12.3,0,0.75,5.0,41870.4980022,0,0,1,1,2,0
20.91,15.7,219.0,15.21,0.49,3.99,15.64,21.02,1013.58,11.12,0,0.86,4.0,42351.0319964,0,0,1,1,2,0
23.56,16.49,223.0,15.78,0.55,4.47,16.49,23.77,1015.34,11.97,0,0.8,4.0,42139.0560031,0,0,1,1,2,0
32.4,17.18,159.0,16.92,0.2,3.68,16.98,32.42,1009.49,14.08,0,0.65,5.0,41868.8689983,0,0,1,1,2,0
24.64,17.44,214.0,15.13,0.42,3.89,17.41,24.68,1008.75,12.67,0,0.71,4.0,42222.8820014,0,0,1,1,2,0
23.17,15.36,220.0,13.17,0.34,4.85,15.36,23.17,1014.89,12.71,0,0.71,4.0,40935.212997200004,0,0,1,1,2,0
22.98,14.79,209.0,12.82,0.43,4.52,14.79,22.98,1019.02,12.67,0,0.7,4.0,42674.8480012,0,0,1,1,2,0
22.72,16.37,190.0,14.37,0.54,3.13,16.23,22.72,1012.36,12.59,0,0.76,4.0,42316.6739943,0,0,1,1,2,0
22.11,12.23,287.0,10.77,0.41,1.35,12.23,22.11,1015.69,13.53,0,0.68,4.0,40768.5489994,0,0,1,1,2,0
21.49,14.97,50.0,10.71,0.37,2.95,14.97,21.49,1014.33,13.49,0,0.64,4.0,40310.1559985,0,0,1,1,2,0
23.81,11.83,237.0,10.42,0.3,1.47,11.83,23.81,1019.26,13.52,0,0.63,6.0,40482.323001900004,0,0,1,1,2,0
23.85,15.72,261.0,12.55,0.48,3.0,15.68,23.85,1018.82,12.42,0,0.67,5.0,40622.9730012,0,0,1,1,2,0
21.73,14.1,278.0,8.98,0.49,2.82,14.1,21.73,1021.99,14.42,0,0.57,5.0,40681.170001800005,0,0,1,1,2,0
22.76,15.42,261.0,10.78,0.45,3.8,15.42,22.76,1018.13,13.97,0,0.62,5.0,42357.6160018,0,0,1,1,2,0
20.39,13.57,281.0,8.99,0.41,3.6,13.57,20.39,1016.89,14.11,0,0.61,4.0,41075.6940022,0,0,1,1,2,0
19.8,11.46,281.0,9.51,0.43,3.63,11.46,19.8,1021.59,13.5,0,0.69,4.0,40824.0860034,0,0,1,1,2,0
22.04,11.04,231.0,12.3,0.39,2.79,11.04,22.04,1022.81,12.23,0,0.78,4.0,40704.0489976,0,0,1,1,2,0
23.46,16.78,225.0,15.78,0.55,4.44,16.64,23.46,1018.77,10.88,0,0.79,4.0,41179.7599972,0,0,1,1,2,0
21.66,16.98,215.0,15.74,0.51,3.86,16.98,21.73,1015.02,11.81,0,0.84,3.0,41462.1129986,0,0,1,1,2,0
20.22,14.12,219.0,13.68,0.57,5.13,14.12,20.22,1012.65,11.1,0,0.82,3.0,42201.6129994,0,0,1,1,4,0
22.42,15.92,240.0,13.61,0.57,4.45,15.92,22.42,1009.48,12.76,0,0.73,3.0,43163.697004,0,0,1,1,2,0
22.02,12.68,292.0,9.32,0.27,3.25,12.68,22.02,1019.36,14.13,0,0.59,3.0,41085.0399987,0,0,1,1,2,0
23.53,12.16,235.0,9.7,0.37,1.6,12.16,23.53,1027.38,15.13,0,0.6,4.0,40333.4869972,0,0,1,1,2,0
25.57,12.72,231.0,11.59,0.38,2.36,12.72,25.57,1023.87,14.9,0,0.64,4.0,40445.9019979,0,0,1,1,2,0
21.13,16.81,132.0,16.62,0.36,1.09,16.54,21.34,1019.89,11.3,0,0.9,3.0,42334.7480017,0,0,1,1,2,0
26.03,16.49,107.0,15.58,0.11,3.34,16.34,26.03,1014.88,9.96,0,0.75,4.0,41079.6679953,0,0,1,1,2,0
19.51,14.94,310.0,15.99,0.56,2.57,14.94,19.59,1010.79,5.58,0,0.9,3.0,43389.0989942,0,0,1,3,4,2
22.74,13.18,18.0,14.34,0.5,2.66,13.18,22.74,1012.96,10.07,0,0.83,4.0,42626.035002900004,0,0,1,1,2,0
24.32,16.37,42.0,13.13,0.38,2.65,16.37,24.32,1018.33,11.27,0,0.69,4.0,42010.8499986,1,0,1,1,3,4
22.78,12.82,3.0,10.67,0.23,1.89,12.82,22.78,1018.6,11.3,0,0.69,4.0,41429.7189988,0,0,1,1,2,0
23.38,12.45,358.0,11.23,0.37,0.85,12.45,23.38,1022.24,11.52,0,0.69,4.0,41020.245001200004,0,0,1,1,2,0
23.19,14.16,257.0,9.62,0.31,2.75,14.16,23.19,1021.8,11.65,0,0.56,4.0,40691.383998000005,0,0,1,1,2,0
24.03,15.34,249.0,12.18,0.31,3.91,15.34,24.03,1019.63,12.78,0,0.64,3.0,41254.7219997,0,0,1,1,2,0
19.87,14.22,333.0,8.51,0.12,3.37,14.22,19.87,1025.01,13.86,0,0.6,4.0,41602.5709993,0,0,1,1,2,0
21.07,10.17,272.0,8.36,0.33,3.36,10.17,21.07,1029.46,14.79,0,0.63,3.0,44193.8689936,0,0,1,1,2,0
24.94,11.88,278.0,12.37,0.33,3.28,11.88,24.94,1027.0,14.03,0,0.7,3.0,42140.8519986,0,0,1,1,2,0
23.92,14.04,238.0,14.63,0.33,0.5,14.04,23.92,1027.04,12.67,0,0.76,3.0,42119.3969985,0,0,1,1,2,0
27.04,14.09,119.0,14.8,0.1,1.86,14.09,27.31,1021.14,11.2,0,0.75,4.0,42150.3659963,0,0,1,1,2,0
28.49,15.54,316.0,15.23,0.12,0.78,15.46,28.59,1011.32,9.08,0,0.71,4.0,42356.7659989,0,0,1,1,2,0
18.32,13.26,238.0,12.51,0.39,1.92,13.26,18.32,1008.5,11.17,0,0.81,2.0,43524.0459996,0,0,1,3,4,0
17.7,11.39,195.0,9.56,0.26,3.43,11.39,17.7,1013.82,12.6,0,0.75,4.0,43597.7489958,0,0,1,1,2,0
16.86,9.13,211.0,8.91,0.37,2.74,9.13,16.86,1017.99,12.57,0,0.8,2.0,46375.7689985,0,0,1,3,4,0
10.63,8.03,264.0,8.26,0.03,1.61,9.2,10.63,1018.08,10.3,0,0.88,4.0,46098.1719993,0,0,2,3,4,3
16.65,7.53,312.0,8.89,0.64,4.22,9.38,16.65,1020.2,11.54,0,0.77,2.0,45710.3169988,0,0,1,3,4,3
16.49,12.47,322.0,9.98,0.75,4.01,12.47,16.49,1020.96,11.72,0,0.77,2.0,46326.0059972,0,0,1,3,4,0
18.02,12.58,253.0,12.51,0.72,1.24,12.58,18.02,1019.29,9.24,0,0.87,2.0,44858.8449989,0,0,1,3,4,2
18.09,14.82,255.0,15.51,1.0,0.97,14.78,18.3,1017.09,5.91,0,0.95,2.0,46239.5889961,0,0,1,3,4,2
13.85,7.1,335.0,9.98,0.69,2.95,9.3,13.85,1015.54,9.64,0,0.89,2.0,48662.113000900004,0,1,2,3,4,2
15.36,5.13,233.0,9.32,0.41,4.65,6.72,15.36,1010.26,9.93,0,0.86,2.0,51764.037997700005,0,1,2,3,4,2
14.08,5.59,266.0,5.26,0.31,5.55,8.24,14.08,1002.85,13.55,0,0.67,2.0,46848.960999,0,1,2,0,0,3
13.7,5.6,243.0,8.37,0.61,3.33,8.19,13.7,1000.28,11.44,0,0.84,2.0,48356.3890017,0,1,2,3,4,2
15.18,10.77,302.0,8.8,0.61,3.44,10.77,15.18,1003.41,11.18,0,0.78,2.0,46463.7360012,0,0,1,3,4,2
15.84,6.46,239.0,9.46,0.49,3.76,8.33,15.86,1010.33,11.99,0,0.84,2.0,47636.1579948,0,1,2,3,4,2
18.41,8.16,276.0,9.13,0.51,2.45,9.84,18.41,1017.72,12.5,0,0.75,2.0,45972.8519972,0,0,1,3,4,0
18.18,10.33,220.0,12.37,0.56,2.8,10.33,18.24,1024.26,10.83,0,0.87,2.0,47219.2820001,0,0,1,3,4,2
18.84,14.25,253.0,15.16,0.69,1.96,14.25,18.89,1027.75,10.57,0,0.9,2.0,49646.826998100005,0,0,1,3,4,2
19.64,13.03,135.0,13.87,0.52,0.88,13.03,19.64,1024.98,9.43,0,0.89,2.0,46023.780994,0,0,1,3,4,2
21.47,11.53,93.0,13.61,0.17,1.18,11.53,21.47,1016.64,4.39,0,0.89,3.0,44462.8860029,0,0,1,3,4,2
20.87,13.67,73.0,14.34,0.36,0.51,13.67,20.87,1011.86,3.75,0,0.86,2.0,44673.7819967,0,0,1,3,4,2
18.88,13.12,73.0,11.82,0.51,3.1,13.12,18.88,1016.43,10.07,0,0.79,2.0,44338.3369967,0,0,1,3,4,0
16.99,10.58,85.0,10.18,0.36,3.45,10.58,16.99,1016.27,13.39,0,0.8,2.0,44472.9959994,0,0,1,3,4,0
18.36,12.43,81.0,11.73,0.17,4.46,12.43,18.36,1009.88,9.78,0,0.81,2.0,46951.956001800005,0,0,1,3,2,0
17.36,13.44,70.0,11.37,0.45,4.76,13.44,17.36,1006.89,12.25,0,0.79,2.0,49271.8100015,0,0,1,3,4,0
18.81,13.21,84.0,11.64,0.37,3.68,13.21,18.81,1006.77,12.6,0,0.79,2.0,46156.7279929,0,0,1,1,2,0
17.28,11.76,96.0,11.33,0.54,4.02,11.76,17.28,1009.02,9.11,0,0.82,2.0,46467.6999945,0,0,1,3,4,2
19.02,13.62,120.0,13.64,0.59,3.51,13.62,19.1,1010.58,7.87,0,0.87,2.0,46532.0869969,0,0,1,3,4,2
18.45,14.03,124.0,14.91,0.43,3.37,14.03,18.68,1008.9,7.03,0,0.93,2.0,46260.500998200005,0,0,1,3,4,2
20.82,15.23,208.0,15.39,0.62,4.04,15.23,20.84,1009.01,11.68,0,0.87,1.0,45333.3180008,0,0,1,3,4,0
17.94,13.67,279.0,13.26,0.49,1.58,13.67,17.94,1019.72,11.91,0,0.87,1.0,47665.2529932,0,0,1,3,4,0
19.19,8.76,237.0,10.39,0.41,1.53,8.76,19.19,1025.61,11.14,0,0.82,1.0,48815.6829929,0,0,1,3,4,2
18.57,10.37,234.0,12.14,0.47,2.43,10.37,18.57,1025.51,8.71,0,0.87,1.0,46587.564993500004,0,0,1,3,4,2
19.62,13.36,250.0,13.79,0.55,3.13,13.36,19.62,1024.75,10.3,0,0.85,1.0,45642.4619984,0,0,1,3,4,0
16.48,6.37,287.0,9.58,0.55,3.89,9.04,16.48,1019.97,12.46,0,0.76,1.0,46528.1420045,0,0,2,3,4,3
11.82,4.19,330.0,3.67,0.45,6.07,7.6,11.82,1018.36,12.41,0,0.68,1.0,48399.365994600004,0,1,2,0,0,3
13.16,5.62,13.0,8.97,0.77,5.86,8.66,13.16,1017.55,10.25,0,0.86,1.0,51432.2640017,0,1,2,3,4,2
14.17,7.6,49.0,8.53,0.43,2.36,8.46,14.17,1018.13,10.62,0,0.83,1.0,49981.2999966,0,1,2,3,4,2
11.47,6.46,281.0,8.92,0.58,3.78,8.87,11.47,1010.8,9.38,0,0.92,1.0,57096.8429915,0,1,2,3,4,2
11.34,6.28,239.0,8.1,0.66,3.71,8.62,11.34,1007.43,9.69,0,0.91,1.0,52210.6149993,0,1,2,3,4,2
12.58,6.51,289.0,8.44,0.45,2.97,8.75,12.58,1010.38,9.27,0,0.88,1.0,50149.861000100005,0,1,2,3,4,2
14.87,6.42,194.0,8.97,0.44,1.84,6.76,14.87,1010.46,7.15,0,0.91,1.0,51850.2390015,0,1,2,3,4,2
17.29,11.82,249.0,11.19,0.26,4.15,11.82,17.29,1013.27,12.36,0,0.84,1.0,49202.0200018,0,0,1,3,4,0
17.16,10.5,136.0,12.04,0.49,2.76,10.5,17.16,1014.16,8.75,0,0.91,1.0,48645.0380008,0,0,1,3,4,2
17.52,13.21,182.0,13.38,0.52,3.06,13.21,17.52,1005.58,11.31,0,0.91,1.0,50000.5289994,0,0,1,3,4,2
17.04,12.16,199.0,12.21,0.42,4.29,12.16,17.04,1005.32,11.57,0,0.89,1.0,52810.9950033,0,0,1,3,4,2
17.53,13.26,194.0,13.38,0.53,4.81,13.26,17.53,1005.88,11.25,0,0.87,1.0,49210.2499989,0,0,1,3,4,2
18.03,13.79,180.0,14.21,0.44,4.84,13.79,18.04,997.55,11.67,0,0.86,1.0,48383.3929996,0,0,1,3,4,0
16.53,8.92,226.0,10.86,0.34,5.29,9.99,16.53,998.6,12.42,0,0.8,1.0,47668.0809993,0,0,1,3,4,0
16.91,6.83,137.0,9.37,0.36,2.1,6.83,16.91,1013.45,12.05,0,0.86,1.0,47803.6019952,0,1,2,3,4,2
18.47,13.16,188.0,13.26,0.47,4.14,13.16,18.47,1005.16,10.91,0,0.86,1.0,47690.479997200004,0,0,1,3,4,0
16.66,14.34,215.0,12.75,0.49,6.35,14.34,16.66,1004.52,11.31,0,0.85,1.0,49944.5719998,0,0,1,3,4,0
15.87,11.66,225.0,10.34,0.32,7.05,11.66,15.87,996.66,11.18,0,0.81,1.0,52809.4089975,0,0,1,3,4,0
16.06,6.58,234.0,9.18,0.49,7.68,9.0,16.08,992.5,11.2,0,0.81,1.0,51343.9640055,0,1,2,3,4,1
12.38,4.43,256.0,5.21,0.25,4.77,6.86,12.38,1010.58,13.66,0,0.77,1.0,51495.4489974,0,1,2,0,0,1
13.57,2.27,219.0,6.24,0.33,3.67,4.47,13.57,1020.1,13.36,0,0.8,1.0,51565.5379972,0,1,2,0,0,3
13.11,11.61,217.0,10.68,0.74,4.42,11.61,13.11,1016.56,11.36,0,0.89,1.0,51755.8469997,0,1,2,3,4,2
13.97,11.48,203.0,10.82,0.55,2.95,11.48,13.97,1008.97,11.57,0,0.89,1.0,50984.8669965,0,0,2,3,4,2
15.08,10.27,230.0,8.58,0.43,4.55,10.27,15.08,998.6,9.46,0,0.82,1.0,51814.2470025,0,1,2,3,4,2
11.43,3.89,244.0,4.57,0.22,5.3,7.56,11.43,998.64,11.99,0,0.74,1.0,57352.4559956,0,1,2,0,0,1
9.98,2.11,319.0,4.38,0.29,2.94,4.78,8.24,991.64,11.14,0,0.82,1.0,53570.7540037,0,1,2,0,0,1
12.39,2.98,255.0,5.82,0.56,3.96,4.41,12.39,994.74,12.1,0,0.83,1.0,55565.3950008,0,1,2,0,0,1
14.87,6.77,231.0,9.99,0.62,4.86,9.31,14.87,999.46,10.19,0,0.88,1.0,54372.9959989,0,1,2,3,4,2
14.7,6.25,253.0,7.44,0.66,2.89,7.37,14.7,1006.38,13.9,0,0.83,1.0,52478.9319963,0,1,2,3,4,1
11.0,2.54,235.0,6.02,0.5,2.0,5.29,11.0,1005.53,12.1,0,0.9,1.0,54583.0729956,0,1,2,0,0,1
7.06,1.24,236.0,4.11,0.41,1.9,3.28,7.04,1006.05,11.43,0,0.9,1.0,58648.9969986,0,1,2,0,0,1
9.22,0.71,301.0,2.49,0.18,2.61,2.58,7.3,1015.79,12.68,0,0.79,1.0,59941.6370036,0,1,2,0,0,1
12.63,1.21,185.0,7.8,0.65,3.65,2.53,12.63,1022.52,7.81,0,0.91,1.0,57109.0319992,0,1,2,3,4,2
13.11,4.61,313.0,8.19,0.56,2.26,6.08,13.11,1026.13,9.91,0,0.85,1.0,53938.0300021,0,1,2,3,4,2
9.94,0.39,234.0,3.22,0.45,2.3,2.11,9.09,1032.0,12.99,0,0.82,1.0,55332.7299913,0,1,2,0,0,1
9.62,2.32,294.0,3.61,0.32,4.6,5.18,6.61,1023.75,13.18,0,0.74,1.0,55190.8940064,0,1,2,0,0,1
9.25,1.74,345.0,1.52,0.27,2.57,3.33,7.41,1032.71,13.12,0,0.72,1.0,55935.8089939,0,1,2,0,0,3
9.14,-0.1,272.0,3.66,0.35,1.4,1.38,8.36,1031.84,9.66,0,0.87,1.0,58534.834993000004,0,1,2,0,0,1
9.57,7.78,23.0,6.73,1.0,0.87,8.28,9.57,1024.24,6.41,0,0.87,1.0,61546.783997,0,1,2,3,4,2
9.3,5.02,278.0,7.23,0.98,1.77,7.37,8.54,1010.92,5.39,0,0.92,1.0,57231.4169989,0,1,2,3,4,2
6.78,-2.23,314.0,-0.34,0.19,3.57,0.6,4.33,1013.76,13.5,0,0.74,1.0,57394.553994400005,0,1,2,0,0,1
6.38,-4.81,263.0,0.72,0.52,3.41,-1.27,3.21,1003.95,12.18,0,0.85,1.0,61145.562999,0,1,2,0,0,1
7.91,-0.77,13.0,1.82,0.48,4.83,3.12,4.39,1004.26,11.96,0,0.78,1.0,60056.1880066,0,1,2,0,0,1
7.89,0.0,4.0,1.52,0.27,4.31,3.52,4.74,1017.66,12.36,0,0.76,1.0,59391.5020041,0,1,2,0,0,1
7.41,0.61,356.0,2.72,0.46,3.37,3.41,4.72,1024.21,11.2,0,0.82,1.0,60714.5909991,0,1,2,0,0,1
8.02,2.69,359.0,3.17,0.77,3.55,5.06,5.55,1030.42,11.78,0,0.78,1.0,63850.871006500005,0,1,2,0,0,1
7.29,1.89,349.0,2.08,0.73,3.33,4.54,4.63,1037.52,12.17,0,0.77,1.0,59434.0289997,0,1,2,0,0,1
7.23,1.08,315.0,0.86,0.47,2.17,2.93,5.77,1038.71,12.63,0,0.72,1.0,58795.5119999,0,1,2,0,0,1
10.32,4.12,276.0,6.37,0.88,1.35,5.78,10.32,1033.95,6.76,0,0.89,1.0,57991.2119972,0,1,2,3,4,2
9.9,7.97,324.0,6.94,0.96,1.23,8.08,9.38,1034.64,6.34,0,0.87,0.0,56715.4290047,0,1,2,3,4,2
10.18,2.99,280.0,4.59,0.62,4.4,6.56,10.18,1026.65,11.02,0,0.77,1.0,56413.782993600005,0,1,2,0,0,1
8.38,2.19,330.0,2.1,0.5,3.68,3.53,6.01,1027.3,12.46,0,0.73,1.0,59138.123997200004,0,1,2,0,0,1
9.42,0.21,308.0,3.48,0.55,1.02,2.43,8.59,1032.9,11.59,0,0.83,1.0,62882.797999200004,0,1,2,0,0,1
9.42,6.24,50.0,4.41,0.86,1.36,6.59,8.79,1033.95,10.7,0,0.79,0.0,57622.5689946,0,1,2,3,4,2
7.22,1.58,304.0,1.56,0.97,0.96,3.66,7.22,1029.5,11.99,0,0.72,0.0,58496.7819917,0,1,2,0,0,1
8.91,-0.58,276.0,2.22,0.56,2.87,2.35,6.66,1029.19,12.25,0,0.77,1.0,58200.034995,0,1,2,0,0,1
10.29,-2.54,262.0,0.94,0.44,6.12,1.08,10.29,1023.72,13.37,0,0.73,1.0,60576.4359997,0,1,2,0,0,1
7.85,-1.27,279.0,0.71,0.38,3.92,2.73,5.72,1027.65,12.67,0,0.7,1.0,59418.4969978,0,1,2,0,0,1
8.72,4.02,250.0,5.06,0.47,3.71,6.55,6.32,1026.6,11.78,0,0.85,1.0,61052.220995,0,1,2,0,0,1
11.24,2.53,241.0,5.36,0.35,4.56,5.09,11.24,1025.35,12.87,0,0.83,1.0,61864.452009500004,0,1,2,0,0,1
11.01,3.17,227.0,5.74,0.32,2.69,5.06,11.01,1028.84,10.73,0,0.89,1.0,57465.231998,0,1,2,0,0,1
9.03,2.06,173.0,3.99,0.23,1.35,2.06,7.65,1031.32,4.49,0,0.91,1.0,58189.2910039,0,1,2,0,0,2
6.4,0.46,130.0,2.51,0.03,1.45,2.06,6.34,1029.46,3.48,0,0.93,1.0,59826.4030003,0,1,2,0,0,2
8.98,-0.88,185.0,4.39,0.16,2.28,1.52,7.28,1024.86,3.14,0,0.94,1.0,59475.3019981,0,1,2,0,0,2
11.73,5.42,199.0,7.79,0.51,3.44,8.15,11.73,1019.67,9.45,0,0.85,1.0,58225.148996100004,0,1,2,3,4,2
11.33,1.16,218.0,5.16,0.35,5.45,3.79,11.33,1022.45,12.73,0,0.81,1.0,59997.778994,0,1,2,0,0,1
12.54,6.2,207.0,9.59,0.68,6.12,8.11,12.54,1019.25,9.14,0,0.91,0.0,62636.063996100005,0,1,2,3,4,2
12.89,6.56,218.0,9.68,0.88,5.57,7.95,12.89,1016.66,10.36,0,0.89,0.0,57067.842003000005,0,1,2,3,4,2
7.4,2.72,58.0,4.36,0.6,1.29,4.61,7.08,1021.59,9.61,0,0.9,0.0,58089.9820005,0,1,2,0,0,2
10.29,2.42,194.0,6.47,0.64,5.85,5.01,10.29,1007.83,9.7,0,0.88,0.0,57742.6080036,0,1,2,0,0,1
9.7,0.55,229.0,3.06,0.36,3.99,3.68,7.07,1002.06,13.89,0,0.78,1.0,58491.814004500004,0,1,2,0,0,1
10.42,-0.66,219.0,3.15,0.36,5.52,2.63,10.42,1018.73,13.82,0,0.79,1.0,58721.900993100004,0,1,2,0,0,1
11.95,5.58,213.0,8.34,0.86,8.91,9.41,11.95,1012.62,9.66,0,0.86,0.0,61953.629004,0,1,2,3,4,2
10.07,1.58,234.0,3.57,0.25,5.66,4.81,10.07,1009.77,12.68,0,0.73,1.0,60987.875000600005,0,1,2,0,0,1
11.95,2.07,199.0,6.53,0.58,8.48,5.14,11.95,998.59,9.98,0,0.84,0.0,61532.628998500004,0,1,2,0,0,1
11.93,2.68,212.0,5.42,0.4,6.67,5.43,11.93,979.52,10.86,0,0.81,1.0,61178.4150001,0,1,2,0,0,1
7.19,0.23,194.0,2.57,0.03,2.47,3.74,4.98,984.66,12.36,0,0.85,1.0,64006.1479912,1,1,2,0,3,4
7.64,-0.06,219.0,2.86,0.49,2.27,2.87,4.53,995.06,9.8,0,0.92,0.0,59479.846002900005,1,1,2,0,3,4
10.99,3.68,214.0,4.83,0.37,7.86,7.47,10.99,986.81,11.43,0,0.75,1.0,59522.7379964,0,1,2,0,0,1
7.81,0.77,230.0,1.72,0.11,3.17,2.86,5.34,997.47,13.45,0,0.77,1.0,58067.1689999,0,1,2,0,0,1
7.56,-2.77,230.0,1.34,0.12,3.07,0.72,4.44,1014.89,14.08,0,0.84,1.0,61101.243995000004,0,1,2,0,0,1
10.22,4.21,201.0,5.98,0.55,6.58,6.4,10.22,1010.88,11.35,0,0.83,0.0,60284.8539984,0,1,2,0,0,1
10.36,2.79,185.0,5.77,0.59,4.72,5.77,10.36,1004.27,12.13,0,0.85,0.0,60749.0640059,0,1,2,0,0,1
10.75,3.36,215.0,6.02,0.4,4.89,6.54,10.75,993.31,12.23,0,0.82,1.0,57250.2939977,0,1,2,0,0,1
10.49,2.77,217.0,5.08,0.4,7.66,7.01,10.49,994.51,10.93,0,0.78,1.0,58605.6240005,0,1,2,0,0,1
9.58,1.16,203.0,5.21,0.61,4.46,4.06,6.66,993.71,11.27,0,0.84,0.0,61162.9959947,0,1,2,0,0,1
11.96,-0.88,192.0,3.88,0.44,4.4,1.72,11.96,1000.02,11.67,0,0.87,1.0,64330.109001000004,0,1,2,0,0,1
12.57,5.91,217.0,7.64,0.58,8.3,9.34,12.57,994.61,10.67,0,0.78,1.0,58194.8419974,0,1,2,3,4,1
11.38,5.34,218.0,6.63,0.59,7.3,8.98,11.38,1003.19,11.36,0,0.78,1.0,57479.2599903,0,1,2,3,4,1
11.62,4.53,204.0,7.02,0.5,4.15,7.37,11.62,1011.94,11.99,0,0.85,1.0,56131.369998400005,0,1,2,3,4,1
